Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
8000,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,WCN has started a new session.Peer UUID: {PeerUuid}Connect reason: {Trigger}Session GUID: {SessionGuid},{PeerUuid} | {Trigger} | {SessionGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,2004,Pro,2021/03/09,19041.867,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,2004,Pro,2021/02/09,19041.804,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,2004,Pro,2021/01/12,19041.746,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,2004,Pro,2020/12/08,19041.685,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,2004,Pro,2020/11/10,19041.63,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,2004,Pro,2020/10/13,19041.572,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,2004,Pro,2020/09/08,19041.508,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,2004,Pro,2020/08/11,19041.45,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,2004,Pro,2020/07/14,19041.388,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,2004,Pro,2020/06/09,19041.329,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,2004,Pro,2020/05/27,19041.264,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,2004,Pro,2020/04/16,19041.208,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,20H2,Pro,2021/07/13,19041.111,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,2004,Pro,2021/07/13,19041.111,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1909,Pro,2020/07/14,18363.959,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1909,Pro,2020/06/09,18363.9,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1909,Pro,2020/05/12,18363.836,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1909,Pro,2020/04/14,18363.778,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1909,Pro,2020/03/12,18363.72,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1909,Pro,2020/02/11,18363.657,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1909,Pro,2020/01/14,18363.592,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1909,Pro,2019/12/10,18363.535,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1909,Pro,2019/10/05,18363.418,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1909,Pro,2021/04/13,18363.15,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1909,Pro,2021/03/09,18363.144,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1903,Pro,2020/07/14,18362.959,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1903,Pro,2020/05/12,18362.836,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1903,Pro,2020/03/12,18362.72,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1903,Pro,2020/02/11,18362.657,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1903,Pro,2019/12/10,18362.535,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1903,Pro,2019/11/12,18362.476,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1903,Pro,2019/09/10,18362.356,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1903,Pro,2019/03/29,18362.3,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1903,Pro,2019/07/09,18362.239,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1903,Pro,2019/06/11,18362.175,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1809,Pro,2020/01/14,17763.973,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1809,Pro,2019/12/10,17763.914,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1809,Pro,2019/11/12,17763.864,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1809,Pro,2019/10/08,17763.805,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1809,Pro,2019/09/10,17763.737,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1809,Pro,2019/08/13,17763.678,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1809,Pro,2019/07/09,17763.615,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1809,Pro,2019/06/11,17763.557,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1809,Pro,2019/05/19,17763.504,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1809,Pro,2019/04/09,17763.437,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1809,Pro,2019/03/12,17763.379,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1809,Pro,2019/02/12,17763.316,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1803,Pro,2019/01/08,17763.253,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1809,Pro,2018/12/11,17763.194,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1809,Pro,2018/11/13,17763.107,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1803,Pro,2019/08/13,17134.95,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1803,Pro,2019/07/09,17134.885,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1803,Pro,2019/06/11,17134.829,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1803,Pro,2019/05/19,17134.766,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1803,Pro,2019/04/09,17134.706,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1803,Pro,2019/03/12,17134.648,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1803,Pro,2019/01/08,17134.523,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1803,Pro,2018/09/11,17134.285,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1803,Pro,2018/08/14,17134.228,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1803,Pro,2018/06/12,17134.112,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1803,Pro,1970/01/01,17134.1,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1709,Pro,2017/11/14,16299.64,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1709,Pro,2017/11/14,16299.15,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1709,Pro,2017/12/12,16299.125,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1703,Pro,2017/07/11,15063.483,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1703,Pro,2017/06/13,15063.413,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1703,Pro,2017/03/20,15063.0,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1607,Pro,2016/11/08,14393.447,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1511,Pro,2016/03/08,10586.164,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1511,Pro,1970/01/01,10586.0,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 10,1507,Pro,2015/07/29,10240.0,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 8,8,Pro,1970/01/01,9200.0,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8021,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 7,SP1,Ultimate,1970/01/01,7601.0,WCN is sending a message.Transport: {Transport}Message: {MessageGuid},{Transport} | {MessageGuid}
8030,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,WCN has changed its beacons on transport {Transport},{Transport}
8030,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,WCN has changed its beacons on transport {Transport},{Transport}
8030,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,WCN has changed its beacons on transport {Transport},{Transport}
8030,0,Information,Microsoft-Windows-WCN-Config-Registrar/Diagnostic,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,WCN has changed its beacons on transport {Transport},{Transport}
