Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 11,21H2,Pro,2022/06/21,22000.739,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 11,21H2,Pro,2022/05/17,22000.675,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 11,21H2,Pro,2022/04/19,22000.613,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 11,21H2,Pro,2022/03/15,22000.556,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 11,21H2,Pro,2022/02/15,22000.493,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 11,21H2,Pro,2022/01/11,22000.434,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 11,21H2,Pro,2021/12/14,22000.376,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 11,21H2,Pro,2021/11/09,22000.318,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 11,21H2,Pro,2021/09/16,22000.194,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,21H2,Pro,2022/08/16,19044.1889,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 11,21H2,Pro,2022/07/19,19044.1826,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,21H2,Pro,2022/06/21,19044.1766,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,21H2,Pro,2022/05/17,19044.1706,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,21H2,Pro,2022/04/19,19044.1645,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,21H2,Pro,2022/01/11,19044.1466,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,21H2,Pro,2021/10/12,19044.1288,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,21H1,Pro,2021/04/13,19043.928,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,21H1,Pro,2022/08/16,19043.1889,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 11,21H1,Pro,2022/07/19,19043.1826,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,21H1,Pro,2022/06/21,19043.1766,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,21H1,Pro,2022/05/17,19043.1706,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,21H1,Pro,2022/04/19,19043.1645,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,21H1,Pro,2022/01/11,19043.1466,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,21H1,Pro,2021/12/14,19043.1415,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,21H2,Pro,2021/12/14,19043.1415,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,21H1,Pro,2021/11/09,19043.1348,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,21H1,Pro,2021/10/12,19043.1288,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,21H1,Pro,2021/09/14,19043.1237,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,21H1,Pro,2021/08/10,19043.1165,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,21H1,Pro,2021/07/13,19043.111,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,21H1,Pro,2021/06/08,19043.1052,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,20H2,Pro,2022/04/19,19042.1645,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,20H2,Pro,2022/01/11,19042.1466,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,2004,Pro,2021/05/11,19041.985,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,20H2,Pro,2021/05/11,19041.985,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,2004,Pro,2021/04/13,19041.928,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,20H2,Pro,2021/04/13,19041.928,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,2004,Pro,2021/03/09,19041.867,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,20H2,Pro,2021/03/09,19041.867,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,2004,Pro,2021/02/09,19041.804,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,20H2,Pro,2021/02/09,19041.804,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,2004,Pro,2021/01/12,19041.746,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,20H2,Pro,2021/01/12,19041.746,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,2004,Pro,2020/12/08,19041.685,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,20H2,Pro,2020/12/08,19041.685,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,20H2,Pro,2020/11/19,19041.631,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,2004,Pro,2020/11/10,19041.63,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,2004,Pro,2020/10/13,19041.572,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,2004,Pro,2020/09/08,19041.508,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,2004,Pro,2020/08/11,19041.45,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
