Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
39452686,0,,,,,,Windows 11,21H2,Pro,2022/08/16,22000.856,Certificate enrollment for {Context} received a {TemplateName} certificate with request ID {RequestId} from {CA} when retrieving pending requests.,{Context} | {TemplateName} | {RequestId} | {CA}
2186936404,0,,,,,,Windows 10,1803,Pro,2019/03/12,17134.648,The credential for URL {ServerURL} has been updated from certificate ({OldCertificate}) to certificate ({NewCertificate}) in context {Context},{ServerURL} | {OldCertificate} | {NewCertificate} | {Context}
2186936404,0,,,,,,Windows 10,1803,Pro,2019/01/08,17134.523,The credential for URL {ServerURL} has been updated from certificate ({OldCertificate}) to certificate ({NewCertificate}) in context {Context},{ServerURL} | {OldCertificate} | {NewCertificate} | {Context}
2186936404,0,,,,,,Windows 10,1803,Pro,2018/09/11,17134.285,The credential for URL {ServerURL} has been updated from certificate ({OldCertificate}) to certificate ({NewCertificate}) in context {Context},{ServerURL} | {OldCertificate} | {NewCertificate} | {Context}
2186936404,0,,,,,,Windows 10,1803,Pro,2018/08/14,17134.228,The credential for URL {ServerURL} has been updated from certificate ({OldCertificate}) to certificate ({NewCertificate}) in context {Context},{ServerURL} | {OldCertificate} | {NewCertificate} | {Context}
2186936404,0,,,,,,Windows 10,1803,Pro,2018/06/12,17134.112,The credential for URL {ServerURL} has been updated from certificate ({OldCertificate}) to certificate ({NewCertificate}) in context {Context},{ServerURL} | {OldCertificate} | {NewCertificate} | {Context}
2186936404,0,,,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,The credential for URL {ServerURL} has been updated from certificate ({OldCertificate}) to certificate ({NewCertificate}) in context {Context},{ServerURL} | {OldCertificate} | {NewCertificate} | {Context}
2186936404,0,,,,,,Windows 10,1803,Pro,1970/01/01,17134.1,The credential for URL {ServerURL} has been updated from certificate ({OldCertificate}) to certificate ({NewCertificate}) in context {Context},{ServerURL} | {OldCertificate} | {NewCertificate} | {Context}
2186936404,0,,,,,,Windows 10,1709,Pro,2017/11/14,16299.64,The credential for URL {ServerURL} has been updated from certificate ({OldCertificate}) to certificate ({NewCertificate}) in context {Context},{ServerURL} | {OldCertificate} | {NewCertificate} | {Context}
2186936404,0,,,,,,Windows 10,1709,Pro,2017/11/14,16299.15,The credential for URL {ServerURL} has been updated from certificate ({OldCertificate}) to certificate ({NewCertificate}) in context {Context},{ServerURL} | {OldCertificate} | {NewCertificate} | {Context}
2186936404,0,,,,,,Windows 10,1709,Pro,2017/12/12,16299.125,The credential for URL {ServerURL} has been updated from certificate ({OldCertificate}) to certificate ({NewCertificate}) in context {Context},{ServerURL} | {OldCertificate} | {NewCertificate} | {Context}
2186936404,0,,,,,,Windows 10,1703,Pro,2017/07/11,15063.483,The credential for URL {ServerURL} has been updated from certificate ({OldCertificate}) to certificate ({NewCertificate}) in context {Context},{ServerURL} | {OldCertificate} | {NewCertificate} | {Context}
2186936404,0,,,,,,Windows 10,1703,Pro,2017/06/13,15063.413,The credential for URL {ServerURL} has been updated from certificate ({OldCertificate}) to certificate ({NewCertificate}) in context {Context},{ServerURL} | {OldCertificate} | {NewCertificate} | {Context}
2186936404,0,,,,,,Windows 10,1703,Pro,2017/03/20,15063.0,The credential for URL {ServerURL} has been updated from certificate ({OldCertificate}) to certificate ({NewCertificate}) in context {Context},{ServerURL} | {OldCertificate} | {NewCertificate} | {Context}
2186936404,0,,,,,,Windows 10,1607,Pro,2016/11/08,14393.447,The credential for URL {ServerURL} has been updated from certificate ({OldCertificate}) to certificate ({NewCertificate}) in context {Context},{ServerURL} | {OldCertificate} | {NewCertificate} | {Context}
2186936404,0,,,,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,The credential for URL {ServerURL} has been updated from certificate ({OldCertificate}) to certificate ({NewCertificate}) in context {Context},{ServerURL} | {OldCertificate} | {NewCertificate} | {Context}
2186936404,0,,,,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,The credential for URL {ServerURL} has been updated from certificate ({OldCertificate}) to certificate ({NewCertificate}) in context {Context},{ServerURL} | {OldCertificate} | {NewCertificate} | {Context}
2186936404,0,,,,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,The credential for URL {ServerURL} has been updated from certificate ({OldCertificate}) to certificate ({NewCertificate}) in context {Context},{ServerURL} | {OldCertificate} | {NewCertificate} | {Context}
2186936404,0,,,,,,Windows 10,1511,Pro,2016/03/08,10586.164,The credential for URL {ServerURL} has been updated from certificate ({OldCertificate}) to certificate ({NewCertificate}) in context {Context},{ServerURL} | {OldCertificate} | {NewCertificate} | {Context}
2186936404,0,,,,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,The credential for URL {ServerURL} has been updated from certificate ({OldCertificate}) to certificate ({NewCertificate}) in context {Context},{ServerURL} | {OldCertificate} | {NewCertificate} | {Context}
2186936404,0,,,,,,Windows 10,1511,Pro,1970/01/01,10586.0,The credential for URL {ServerURL} has been updated from certificate ({OldCertificate}) to certificate ({NewCertificate}) in context {Context},{ServerURL} | {OldCertificate} | {NewCertificate} | {Context}
2186936404,0,,,,,,Windows 10,1507,Pro,2015/07/29,10240.0,The credential for URL {ServerURL} has been updated from certificate ({OldCertificate}) to certificate ({NewCertificate}) in context {Context},{ServerURL} | {OldCertificate} | {NewCertificate} | {Context}
2186936404,0,,,,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,The credential for URL {ServerURL} has been updated from certificate ({OldCertificate}) to certificate ({NewCertificate}) in context {Context},{ServerURL} | {OldCertificate} | {NewCertificate} | {Context}
2186936404,0,,,,,,Windows 8,8,Pro,1970/01/01,9200.0,The credential for URL {ServerURL} has been updated from certificate ({OldCertificate}) to certificate ({NewCertificate}) in context {Context},{ServerURL} | {OldCertificate} | {NewCertificate} | {Context}
2186936405,0,,,,,,Windows 11,21H2,Pro,2022/08/16,22000.856,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 11,21H2,Pro,2022/07/19,22000.795,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,21H2,Pro,2022/08/16,19044.1889,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 11,21H2,Pro,2022/07/19,19044.1826,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,21H1,Pro,2021/04/13,19043.928,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,21H1,Pro,2022/08/16,19043.1889,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 11,21H1,Pro,2022/07/19,19043.1826,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,21H1,Pro,2021/07/13,19043.111,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,2004,Pro,2021/05/11,19041.985,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,2004,Pro,2021/04/13,19041.928,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,2004,Pro,2021/03/09,19041.867,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,2004,Pro,2021/02/09,19041.804,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,2004,Pro,2021/01/12,19041.746,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,2004,Pro,2020/12/08,19041.685,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,2004,Pro,2020/11/10,19041.63,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,2004,Pro,2020/10/13,19041.572,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,2004,Pro,2020/09/08,19041.508,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,2004,Pro,2020/08/11,19041.45,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,2004,Pro,2020/07/14,19041.388,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,2004,Pro,2020/06/09,19041.329,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,2004,Pro,2020/05/27,19041.264,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,2004,Pro,2020/04/16,19041.208,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
2186936405,0,,,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,Certificate enrollment for {Context} for the {TemplateName} template could not perform attestation due to an error with the cryptographic hardware using the provider: {TpmError}. Request Id: {KspName}.{RequestId},{Context} | {TemplateName} | {TpmError} | {KspName} | {RequestId}
