Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1809,Pro,2018/11/13,17763.107,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1803,Pro,2019/08/13,17134.95,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1803,Pro,2019/07/09,17134.885,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1803,Pro,2019/06/11,17134.829,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1803,Pro,2019/05/19,17134.766,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1803,Pro,2019/04/09,17134.706,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1803,Pro,2019/03/12,17134.648,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1803,Pro,2019/01/08,17134.523,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1803,Pro,2018/09/11,17134.285,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1803,Pro,2018/08/14,17134.228,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1803,Pro,2018/06/12,17134.112,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1803,Pro,1970/01/01,17134.1,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1709,Pro,2017/11/14,16299.64,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1709,Pro,2017/11/14,16299.15,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1709,Pro,2017/12/12,16299.125,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1703,Pro,2017/07/11,15063.483,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1703,Pro,2017/06/13,15063.413,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1703,Pro,2017/03/20,15063.0,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1607,Pro,2016/11/08,14393.447,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1511,Pro,2016/03/08,10586.164,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1511,Pro,1970/01/01,10586.0,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 10,1507,Pro,2015/07/29,10240.0,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 8,8,Pro,1970/01/01,9200.0,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1000,0,Information,Tunnel Driver Etw Channel,,,,Windows 7,SP1,Ultimate,1970/01/01,7601.0,Tunnel Driver of type {TunnelType} successfully initialized with index {Index}.,{TunnelType} | {Index}
1001,0,Information,Tunnel Driver Etw Channel,,,,Windows 11,21H2,Pro,2022/07/19,22000.795,Tunnel Driver of type {TunnelType} could not initialize. Windows Status Code {ErrorCode}; Tunnel Status Code {TunnelReasonCode}.,{TunnelType} | {ErrorCode} | {TunnelReasonCode}
1001,0,Information,Tunnel Driver Etw Channel,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Tunnel Driver of type {TunnelType} could not initialize. Windows Status Code {ErrorCode}; Tunnel Status Code {TunnelReasonCode}.,{TunnelType} | {ErrorCode} | {TunnelReasonCode}
1001,0,Information,Tunnel Driver Etw Channel,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Tunnel Driver of type {TunnelType} could not initialize. Windows Status Code {ErrorCode}; Tunnel Status Code {TunnelReasonCode}.,{TunnelType} | {ErrorCode} | {TunnelReasonCode}
1001,0,Information,Tunnel Driver Etw Channel,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Tunnel Driver of type {TunnelType} could not initialize. Windows Status Code {ErrorCode}; Tunnel Status Code {TunnelReasonCode}.,{TunnelType} | {ErrorCode} | {TunnelReasonCode}
1001,0,Information,Tunnel Driver Etw Channel,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Tunnel Driver of type {TunnelType} could not initialize. Windows Status Code {ErrorCode}; Tunnel Status Code {TunnelReasonCode}.,{TunnelType} | {ErrorCode} | {TunnelReasonCode}
1001,0,Information,Tunnel Driver Etw Channel,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Tunnel Driver of type {TunnelType} could not initialize. Windows Status Code {ErrorCode}; Tunnel Status Code {TunnelReasonCode}.,{TunnelType} | {ErrorCode} | {TunnelReasonCode}
1001,0,Information,Tunnel Driver Etw Channel,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Tunnel Driver of type {TunnelType} could not initialize. Windows Status Code {ErrorCode}; Tunnel Status Code {TunnelReasonCode}.,{TunnelType} | {ErrorCode} | {TunnelReasonCode}
1001,0,Information,Tunnel Driver Etw Channel,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Tunnel Driver of type {TunnelType} could not initialize. Windows Status Code {ErrorCode}; Tunnel Status Code {TunnelReasonCode}.,{TunnelType} | {ErrorCode} | {TunnelReasonCode}
1001,0,Information,Tunnel Driver Etw Channel,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Tunnel Driver of type {TunnelType} could not initialize. Windows Status Code {ErrorCode}; Tunnel Status Code {TunnelReasonCode}.,{TunnelType} | {ErrorCode} | {TunnelReasonCode}
1001,0,Information,Tunnel Driver Etw Channel,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Tunnel Driver of type {TunnelType} could not initialize. Windows Status Code {ErrorCode}; Tunnel Status Code {TunnelReasonCode}.,{TunnelType} | {ErrorCode} | {TunnelReasonCode}
1001,0,Information,Tunnel Driver Etw Channel,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Tunnel Driver of type {TunnelType} could not initialize. Windows Status Code {ErrorCode}; Tunnel Status Code {TunnelReasonCode}.,{TunnelType} | {ErrorCode} | {TunnelReasonCode}
1001,0,Information,Tunnel Driver Etw Channel,,,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Tunnel Driver of type {TunnelType} could not initialize. Windows Status Code {ErrorCode}; Tunnel Status Code {TunnelReasonCode}.,{TunnelType} | {ErrorCode} | {TunnelReasonCode}
1001,0,Information,Tunnel Driver Etw Channel,,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Tunnel Driver of type {TunnelType} could not initialize. Windows Status Code {ErrorCode}; Tunnel Status Code {TunnelReasonCode}.,{TunnelType} | {ErrorCode} | {TunnelReasonCode}
1001,0,Information,Tunnel Driver Etw Channel,,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Tunnel Driver of type {TunnelType} could not initialize. Windows Status Code {ErrorCode}; Tunnel Status Code {TunnelReasonCode}.,{TunnelType} | {ErrorCode} | {TunnelReasonCode}
1001,0,Information,Tunnel Driver Etw Channel,,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Tunnel Driver of type {TunnelType} could not initialize. Windows Status Code {ErrorCode}; Tunnel Status Code {TunnelReasonCode}.,{TunnelType} | {ErrorCode} | {TunnelReasonCode}
1001,0,Information,Tunnel Driver Etw Channel,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Tunnel Driver of type {TunnelType} could not initialize. Windows Status Code {ErrorCode}; Tunnel Status Code {TunnelReasonCode}.,{TunnelType} | {ErrorCode} | {TunnelReasonCode}
1001,0,Information,Tunnel Driver Etw Channel,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Tunnel Driver of type {TunnelType} could not initialize. Windows Status Code {ErrorCode}; Tunnel Status Code {TunnelReasonCode}.,{TunnelType} | {ErrorCode} | {TunnelReasonCode}
1001,0,Information,Tunnel Driver Etw Channel,,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Tunnel Driver of type {TunnelType} could not initialize. Windows Status Code {ErrorCode}; Tunnel Status Code {TunnelReasonCode}.,{TunnelType} | {ErrorCode} | {TunnelReasonCode}
1001,0,Information,Tunnel Driver Etw Channel,,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Tunnel Driver of type {TunnelType} could not initialize. Windows Status Code {ErrorCode}; Tunnel Status Code {TunnelReasonCode}.,{TunnelType} | {ErrorCode} | {TunnelReasonCode}
1001,0,Information,Tunnel Driver Etw Channel,,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Tunnel Driver of type {TunnelType} could not initialize. Windows Status Code {ErrorCode}; Tunnel Status Code {TunnelReasonCode}.,{TunnelType} | {ErrorCode} | {TunnelReasonCode}
1001,0,Information,Tunnel Driver Etw Channel,,,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Tunnel Driver of type {TunnelType} could not initialize. Windows Status Code {ErrorCode}; Tunnel Status Code {TunnelReasonCode}.,{TunnelType} | {ErrorCode} | {TunnelReasonCode}
1001,0,Information,Tunnel Driver Etw Channel,,,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Tunnel Driver of type {TunnelType} could not initialize. Windows Status Code {ErrorCode}; Tunnel Status Code {TunnelReasonCode}.,{TunnelType} | {ErrorCode} | {TunnelReasonCode}
