Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1,1,Verbose,Analytical,,,Payload logging of different types of packets. NCI packet events.,Windows 10,1909,Pro,2020/07/14,18363.959,Write NCI packet payload (MessageType: {MessageType}; PacketBoundaryFlag: {PacketBoundaryFlag}; Size: {PacketSize}).,{MessageType} | {PacketBoundaryFlag} | {PacketSize}
101,1,Information,Analytical,,,NFP interface events.,Windows Server 2016,1607,Standard,2016/10/12,14393.0,NFP client created (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
101,1,Information,Analytical,,,NFP interface events.,Windows 10,1511,Pro,2016/03/08,10586.164,NFP client created (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
101,1,Information,Analytical,,,NFP interface events.,Windows 10,1511,Enterprise,2016/02/09,10586.104,NFP client created (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
101,1,Information,Analytical,,,NFP interface events.,Windows 10,1511,Pro,1970/01/01,10586.0,NFP client created (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
101,1,Information,Analytical,,,NFP interface events.,Windows 10,1507,Pro,2015/07/29,10240.0,NFP client created (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1909,Pro,2020/07/14,18363.959,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1909,Pro,2020/06/09,18363.9,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1909,Pro,2020/05/12,18363.836,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1909,Pro,2020/04/14,18363.778,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1909,Pro,2020/03/12,18363.72,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1909,Pro,2020/02/11,18363.657,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1909,Pro,2020/01/14,18363.592,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1909,Pro,2019/12/10,18363.535,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1909,Pro,2019/10/05,18363.418,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1909,Pro,2021/06/08,18363.1621,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1909,Pro,2021/05/11,18363.1556,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1909,Pro,2021/04/13,18363.15,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1909,Pro,2021/03/09,18363.144,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1909,Pro,2021/02/11,18363.1379,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1909,Pro,2021/01/12,18363.1316,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1909,Pro,2020/12/08,18363.1256,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1909,Pro,2020/11/10,18363.1198,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1909,Pro,2020/10/13,18363.1139,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1909,Pro,2020/09/08,18363.1082,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1909,Pro,2020/08/11,18363.1016,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1903,Pro,2020/07/14,18362.959,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1903,Pro,2020/05/12,18362.836,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1903,Pro,2020/03/12,18362.72,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1903,Pro,2020/02/11,18362.657,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1903,Pro,2019/12/10,18362.535,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1903,Pro,2019/11/12,18362.476,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1903,Pro,2019/09/10,18362.356,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1903,Pro,2019/03/29,18362.3,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1903,Pro,2019/07/09,18362.239,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1903,Pro,2019/06/11,18362.175,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1903,Pro,2020/12/08,18362.1256,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1903,Pro,2020/11/10,18362.1198,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1903,Pro,2020/10/13,18362.1139,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1903,Pro,2020/09/08,18362.1082,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1903,Pro,2019/12/10,18362.1016,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1809,Pro,2020/01/14,17763.973,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows Server 2019,1809,Standard,2020/01/14,17763.973,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1809,Pro,2019/12/10,17763.914,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows Server 2019,1809,Standard,2019/12/10,17763.914,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1809,Pro,2019/11/12,17763.864,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows Server 2019,1809,Standard,2019/11/12,17763.864,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1809,Pro,2019/10/08,17763.805,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1809,Pro,2019/09/10,17763.737,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows Server 2019,1809,Standard,2019/09/10,17763.737,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1809,Pro,2019/08/13,17763.678,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows Server 2019,1809,Standard,2019/08/13,17763.678,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1809,Pro,2019/07/09,17763.615,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1809,Pro,2019/06/11,17763.557,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1809,Pro,2019/05/19,17763.504,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1809,Pro,2019/04/09,17763.437,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1809,Pro,2019/03/12,17763.379,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows Server 2019,1809,Standard,2019/03/12,17763.379,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows Server 2019,1809,Standard,2022/11/15,17763.365,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1809,Pro,2019/02/12,17763.316,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1803,Pro,2019/01/08,17763.253,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1809,Pro,2018/12/11,17763.194,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1809,Pro,2020/11/10,17763.1577,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1809,Pro,2020/10/13,17763.1518,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1809,Pro,2020/09/08,17763.1457,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1809,Pro,2020/08/11,17763.1397,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1809,Pro,2020/07/14,17763.1339,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1809,Pro,2020/06/09,17763.1282,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1809,Pro,2020/05/12,17763.1217,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1809,Pro,2020/04/14,17763.1158,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1809,Pro,2020/03/12,17763.1098,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1809,Pro,2018/11/13,17763.107,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows Server 2019,1809,Standard,2018/11/13,17763.107,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1809,Pro,2020/02/11,17763.1039,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1803,Pro,2019/08/13,17134.95,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1803,Pro,2019/07/09,17134.885,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
102,1,Information,Analytical,,,NFP interface events.,Windows 10,1803,Pro,2019/06/11,17134.829,NFP client destroyed (FileObject: {FileObject}; Role: {Role}).,{FileObject} | {Role}
