Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1,1,Verbose,Debug,,,EventState,Windows 11,21H2,Pro,2022/06/21,22000.739,Event ID {BrokeredEventId} changed state from {OldState} to {NewState},{BrokeredEventId} | {OldState} | {NewState}
3,1,Information,Debug,,,API,Windows 10,1809,Pro,2020/09/08,17763.1457,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1809,Pro,2020/08/11,17763.1397,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1809,Pro,2020/07/14,17763.1339,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1809,Pro,2020/06/09,17763.1282,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1809,Pro,2020/05/12,17763.1217,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1809,Pro,2020/04/14,17763.1158,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1809,Pro,2020/03/12,17763.1098,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1809,Pro,2018/11/13,17763.107,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows Server 2019,1809,Standard,2018/11/13,17763.107,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1809,Pro,2020/02/11,17763.1039,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1803,Pro,2019/08/13,17134.95,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1803,Pro,2019/07/09,17134.885,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1803,Pro,2019/06/11,17134.829,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1803,Pro,2019/05/19,17134.766,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1803,Pro,2019/04/09,17134.706,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1803,Pro,2019/03/12,17134.648,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1803,Pro,2019/01/08,17134.523,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1803,Pro,2018/09/11,17134.285,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1803,Pro,2018/08/14,17134.228,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1803,Pro,2018/06/12,17134.112,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1803,Pro,2019/09/10,17134.1006,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1803,Pro,1970/01/01,17134.1,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1709,Pro,2017/11/14,16299.64,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1709,Pro,2017/11/14,16299.15,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1709,Pro,2017/12/12,16299.125,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1703,Pro,2017/07/11,15063.483,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1703,Pro,2017/06/13,15063.413,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1703,Pro,2017/03/20,15063.0,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1607,Pro,2016/11/08,14393.447,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows Server 2016,1607,Standard,2016/11/08,14393.447,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows Server 2016,1607,Standard,2016/10/12,14393.0,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1511,Pro,2016/03/08,10586.164,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1511,Enterprise,2016/02/09,10586.104,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1511,Pro,1970/01/01,10586.0,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 10,1507,Pro,2015/07/29,10240.0,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 8.1,8.1,Pro,1970/01/01,9600.0,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
3,1,Information,Debug,,,API,Windows 8,8,Pro,1970/01/01,9200.0,TimeBroker CreateEvent called for Event ID {BrokeredEventId} with Event Type {EventType} returned {Status},{BrokeredEventId} | {EventType} | {Status}
4,1,Information,Debug,,,API,Windows 11,21H2,Pro,2022/06/21,22000.739,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 11,21H2,Pro,2022/05/17,22000.675,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 11,21H2,Pro,2022/04/19,22000.613,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 11,21H2,Pro,2022/03/15,22000.556,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 11,21H2,Pro,2022/02/15,22000.493,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 11,21H2,Pro,2022/01/11,22000.434,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 11,21H2,Pro,2021/12/14,22000.376,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 11,21H2,Pro,2021/11/09,22000.318,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 11,21H2,Pro,2021/09/16,22000.194,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,21H2,Pro,2022/06/21,19044.1766,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,21H2,Pro,2022/05/17,19044.1706,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,21H2,Pro,2022/04/19,19044.1645,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,21H2,Pro,2022/01/11,19044.1466,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,21H2,Pro,2021/10/12,19044.1288,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,21H1,Pro,2021/04/13,19043.928,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,21H1,Pro,2022/06/21,19043.1766,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,21H1,Pro,2022/05/17,19043.1706,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,21H1,Pro,2022/04/19,19043.1645,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,21H1,Pro,2022/01/11,19043.1466,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,21H2,Pro,2021/12/14,19043.1415,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,21H1,Pro,2021/12/14,19043.1415,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,21H1,Pro,2021/11/09,19043.1348,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,21H1,Pro,2021/10/12,19043.1288,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,21H1,Pro,2021/09/14,19043.1237,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,21H1,Pro,2021/08/10,19043.1165,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,21H1,Pro,2021/07/13,19043.111,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,21H1,Pro,2021/06/08,19043.1052,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,20H2,Pro,2022/04/19,19042.1645,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,20H2,Pro,2022/01/11,19042.1466,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,20H2,Pro,2021/05/11,19041.985,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,2004,Pro,2021/05/11,19041.985,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,20H2,Pro,2021/04/13,19041.928,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,2004,Pro,2021/04/13,19041.928,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,20H2,Pro,2021/03/09,19041.867,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,2004,Pro,2021/03/09,19041.867,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,20H2,Pro,2021/02/09,19041.804,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,2004,Pro,2021/02/09,19041.804,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,20H2,Pro,2021/01/12,19041.746,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,2004,Pro,2021/01/12,19041.746,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,20H2,Pro,2020/12/08,19041.685,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,2004,Pro,2020/12/08,19041.685,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,20H2,Pro,2020/11/19,19041.631,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,2004,Pro,2020/11/10,19041.63,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,2004,Pro,2020/10/13,19041.572,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,2004,Pro,2020/09/08,19041.508,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,2004,Pro,2020/08/11,19041.45,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,2004,Pro,2020/07/14,19041.388,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,2004,Pro,2020/06/09,19041.329,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,2004,Pro,2020/05/27,19041.264,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,2004,Pro,2020/04/16,19041.208,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,21H2,Pro,2022/03/15,19041.1586,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,21H1,Pro,2022/03/15,19041.1586,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,20H2,Pro,2022/03/15,19041.1586,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,21H2,Pro,2022/02/15,19041.1526,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,21H1,Pro,2022/02/15,19041.1526,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,20H2,Pro,2022/02/15,19041.1526,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,20H2,Pro,2021/12/14,19041.1415,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,20H2,Pro,2021/11/09,19041.1348,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,2004,Pro,2021/11/09,19041.1348,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,20H2,Pro,2021/10/12,19041.1288,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,2004,Pro,2021/10/12,19041.1288,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,20H2,Pro,2021/09/14,19041.1237,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,2004,Pro,2021/09/14,19041.1237,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,20H2,Pro,2021/08/10,19041.1165,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,2004,Pro,2021/08/10,19041.1165,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,20H2,Pro,2021/07/13,19041.111,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,2004,Pro,2021/07/13,19041.111,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,20H2,Pro,2021/06/08,19041.1052,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,2004,Pro,2021/06/08,19041.1052,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,1909,Pro,2020/07/14,18363.959,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,1909,Pro,2020/06/09,18363.9,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,1909,Pro,2020/05/12,18363.836,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,1909,Pro,2020/04/14,18363.778,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,1909,Pro,2020/03/12,18363.72,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,1909,Pro,2020/02/11,18363.657,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,1909,Pro,2020/01/14,18363.592,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,1909,Pro,2019/12/10,18363.535,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,1909,Pro,2019/10/05,18363.418,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,1909,Pro,2021/06/08,18363.1621,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,1909,Pro,2021/05/11,18363.1556,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,1909,Pro,2021/04/13,18363.15,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,1909,Pro,2021/03/09,18363.144,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
4,1,Information,Debug,,,API,Windows 10,1909,Pro,2021/02/11,18363.1379,TimeBroker DeleteEvent called for Event ID {BrokeredEventId} and returned {Status},{BrokeredEventId} | {Status}
