Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,22H2,Pro,2023/03/21,19045.2728,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1809,Pro,2018/12/11,17763.194,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1809,Pro,2020/11/10,17763.1577,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1809,Pro,2020/10/13,17763.1518,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1809,Pro,2020/09/08,17763.1457,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1809,Pro,2020/08/11,17763.1397,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1809,Pro,2020/07/14,17763.1339,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1809,Pro,2020/06/09,17763.1282,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1809,Pro,2020/05/12,17763.1217,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1809,Pro,2020/04/14,17763.1158,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1809,Pro,2020/03/12,17763.1098,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1809,Pro,2018/11/13,17763.107,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1809,Pro,2020/02/11,17763.1039,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1803,Pro,2019/08/13,17134.95,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1803,Pro,2019/07/09,17134.885,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1803,Pro,2019/06/11,17134.829,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1803,Pro,2019/05/19,17134.766,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1803,Pro,2019/04/09,17134.706,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1803,Pro,2019/03/12,17134.648,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1803,Pro,2019/01/08,17134.523,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1803,Pro,2018/09/11,17134.285,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1803,Pro,2018/08/14,17134.228,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1803,Pro,2018/06/12,17134.112,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1803,Pro,2019/09/10,17134.1006,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1803,Pro,1970/01/01,17134.1,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1709,Pro,2017/11/14,16299.64,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1709,Pro,2017/11/14,16299.15,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1709,Pro,2017/12/12,16299.125,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1703,Pro,2017/07/11,15063.483,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1703,Pro,2017/06/13,15063.413,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1703,Pro,2017/03/20,15063.0,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1607,Pro,2016/11/08,14393.447,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1511,Pro,2016/03/08,10586.164,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1511,Enterprise,2016/02/09,10586.104,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1511,Pro,1970/01/01,10586.0,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,1507,Pro,2015/07/29,10240.0,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 8.1,8.1,Pro,1970/01/01,9600.0,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 8,8,Pro,1970/01/01,9200.0,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
1,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 7,SP1,Ultimate,1970/01/01,7601.0,Function {Function} of the PerfHost service failed with error code {Error}.,{Function} | {Error}
2,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,22H2,Pro,2023/03/21,19045.2728,The PerfHost service failed to create provider {ProviderName} because of error {Error}.,{ProviderName} | {Error}
2,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,22H2,Pro,2023/02/21,19045.2604,The PerfHost service failed to create provider {ProviderName} because of error {Error}.,{ProviderName} | {Error}
2,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,22H2,Pro,2023/01/17,19045.2486,The PerfHost service failed to create provider {ProviderName} because of error {Error}.,{ProviderName} | {Error}
2,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,22H2,Pro,2022/12/20,19045.2364,The PerfHost service failed to create provider {ProviderName} because of error {Error}.,{ProviderName} | {Error}
2,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,22H2,Pro,2022/11/15,19045.2251,The PerfHost service failed to create provider {ProviderName} because of error {Error}.,{ProviderName} | {Error}
2,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,21H2,Pro,2023/03/21,19044.2728,The PerfHost service failed to create provider {ProviderName} because of error {Error}.,{ProviderName} | {Error}
2,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,21H2,Pro,2023/02/21,19044.2604,The PerfHost service failed to create provider {ProviderName} because of error {Error}.,{ProviderName} | {Error}
2,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,21H2,Pro,2023/01/17,19044.2486,The PerfHost service failed to create provider {ProviderName} because of error {Error}.,{ProviderName} | {Error}
2,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,21H2,Pro,2022/12/20,19044.2364,The PerfHost service failed to create provider {ProviderName} because of error {Error}.,{ProviderName} | {Error}
2,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,21H2,Pro,2022/11/15,19044.2251,The PerfHost service failed to create provider {ProviderName} because of error {Error}.,{ProviderName} | {Error}
2,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,21H2,Pro,2022/10/18,19044.213,The PerfHost service failed to create provider {ProviderName} because of error {Error}.,{ProviderName} | {Error}
2,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,21H2,Pro,2022/09/20,19044.2006,The PerfHost service failed to create provider {ProviderName} because of error {Error}.,{ProviderName} | {Error}
2,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,21H2,Pro,2022/08/16,19044.1889,The PerfHost service failed to create provider {ProviderName} because of error {Error}.,{ProviderName} | {Error}
2,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,21H2,Pro,2022/07/19,19044.1826,The PerfHost service failed to create provider {ProviderName} because of error {Error}.,{ProviderName} | {Error}
2,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,21H2,Pro,2022/06/21,19044.1766,The PerfHost service failed to create provider {ProviderName} because of error {Error}.,{ProviderName} | {Error}
2,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,21H2,Pro,2022/05/17,19044.1706,The PerfHost service failed to create provider {ProviderName} because of error {Error}.,{ProviderName} | {Error}
2,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,21H2,Pro,2022/04/19,19044.1645,The PerfHost service failed to create provider {ProviderName} because of error {Error}.,{ProviderName} | {Error}
2,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,21H2,Pro,2022/01/11,19044.1466,The PerfHost service failed to create provider {ProviderName} because of error {Error}.,{ProviderName} | {Error}
2,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,21H2,Pro,2021/10/12,19044.1288,The PerfHost service failed to create provider {ProviderName} because of error {Error}.,{ProviderName} | {Error}
2,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,21H1,Pro,2021/04/13,19043.928,The PerfHost service failed to create provider {ProviderName} because of error {Error}.,{ProviderName} | {Error}
2,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,21H1,Pro,2022/12/20,19043.2364,The PerfHost service failed to create provider {ProviderName} because of error {Error}.,{ProviderName} | {Error}
2,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,21H1,Pro,2022/11/15,19043.2251,The PerfHost service failed to create provider {ProviderName} because of error {Error}.,{ProviderName} | {Error}
2,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,21H1,Pro,2022/10/18,19043.213,The PerfHost service failed to create provider {ProviderName} because of error {Error}.,{ProviderName} | {Error}
2,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,21H1,Pro,2022/09/20,19043.2006,The PerfHost service failed to create provider {ProviderName} because of error {Error}.,{ProviderName} | {Error}
2,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,21H1,Pro,2022/08/16,19043.1889,The PerfHost service failed to create provider {ProviderName} because of error {Error}.,{ProviderName} | {Error}
2,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,21H1,Pro,2022/07/19,19043.1826,The PerfHost service failed to create provider {ProviderName} because of error {Error}.,{ProviderName} | {Error}
2,0,,Microsoft-Windows-Diagnosis-Perfhost/Analytic,,,Errors,Windows 10,21H1,Pro,2022/06/21,19043.1766,The PerfHost service failed to create provider {ProviderName} because of error {Error}.,{ProviderName} | {Error}
